Hotel Name,Price (SAR),Rating,Reviews,Address,Check-in,Check-out,Search Area,Religious_Context,Latitude,Longitude,Stay_Duration,City_Madinah,City_Makkah,City_Taif,Season_Type_Hajj Peak,Season_Type_Pre-Hajj,Season_Type_Ramadan Season,Season_Type_Regular Umrah,Price_Category_Budget,Price_Category_Mid-Range,Price_Category_Premium,Price_Category_Luxury
فندق العليان الخليل مكة,-0.08224072129545623,-0.667504722263453,-0.21536079637188552,"Lat: 21.4128075, Lng: 39.8214968",2026-06-10,2026-06-15,Hotels in Al Shubaikah Makkah,Peak pilgrimage demand period,21.4128075,39.8214968,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق أنجم مكة,-0.08224072129545623,1.0903433486825478,2.6626114987340697,"Lat: 21.4248063, Lng: 39.8197542",2026-06-10,2026-06-15,Hotels in Al Shubaikah Makkah,Peak pilgrimage demand period,21.4248063,39.8197542,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق إعمار السلطان,-0.08224072129545623,-0.4477737133952027,-0.11791643603466954,"Lat: 21.417296399999998, Lng: 39.8226672",2026-06-10,2026-06-15,Hotels in Al Shubaikah Makkah,Peak pilgrimage demand period,21.4172964,39.8226672,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق زاد القمة النسيم مكة,-0.08224072129545623,-0.4477737133952027,-0.3144360246645361,"Lat: 21.3889298, Lng: 39.872906199999996",2026-06-10,2026-06-15,Hotels in Al Naseem Makkah,Peak pilgrimage demand period,21.3889298,39.8729062,0.0,False,True,False,True,False,False,False,False,True,False,False
ابراج الهداية,-0.08224072129545623,-0.22804270452695236,0.009189335242012792,"Lat: 21.3895604, Lng: 39.8770743",2026-06-10,2026-06-15,Hotels in Al Naseem Makkah,Peak pilgrimage demand period,21.3895604,39.8770743,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق أبيات النسيم - Abyat Al- Naseem Hotel,-0.08224072129545623,-1.1069667399999528,-0.33074470421888186,"Lat: 21.37024, Lng: 39.882267",2026-06-10,2026-06-15,Hotels in Al Naseem Makkah,Peak pilgrimage demand period,21.37024,39.882267,0.0,False,True,False,True,False,False,False,False,True,False,False
نزل وريف المقام للإيواء السياحي | Warive Al Maqam Hotel,-0.08224072129545623,-0.8872357311317024,-0.333394864646463,"Lat: 21.3853558, Lng: 39.8774771",2026-06-10,2026-06-15,Hotels in Al Naseem Makkah,Peak pilgrimage demand period,21.3853558,39.8774771,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق مدى النسيم - Mada Al Naseem Hotel,-0.08224072129545623,-0.008311695658702966,-0.3468495252787983,"Lat: 21.388880399999998, Lng: 39.8744898",2026-06-10,2026-06-15,Hotels in Al Naseem Makkah,Peak pilgrimage demand period,21.3888804,39.8744898,0.0,False,True,False,True,False,False,False,False,True,False,False
Al Eairy Furnished Apartments Makkah 8,-0.08224072129545623,-1.5464287577364535,-0.3492958272119501,"Lat: 21.370016, Lng: 39.88261",2026-06-10,2026-06-15,Hotels in Al Naseem Makkah,Peak pilgrimage demand period,21.370016,39.88261,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق مكان التميز,-0.08224072129545623,0.43115032207779774,-0.3491938979647355,"Lat: 21.3908404, Lng: 39.873229699999996",2026-06-10,2026-06-15,Hotels in Al Naseem Makkah,Peak pilgrimage demand period,21.3908404,39.8732297,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق مساكن الجود,-0.08224072129545623,0.21141931320954838,-0.32187685971120633,"Lat: 21.3689223, Lng: 39.877232299999996",2026-06-10,2026-06-15,Hotels in Al Naseem Makkah,Peak pilgrimage demand period,21.3689223,39.8772323,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق اصول الجوهرة,-0.08224072129545623,-0.8872357311317024,-0.3384913270071961,"Lat: 21.3880209, Lng: 39.8732393",2026-06-10,2026-06-15,Hotels in Al Naseem Makkah,Peak pilgrimage demand period,21.3880209,39.8732393,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق الرحابة المكية,-0.08224072129545623,-0.8872357311317024,-0.3196344162724838,"Lat: 21.3928086, Lng: 39.870418699999995",2026-06-10,2026-06-15,Hotels in Al Naseem Makkah,Peak pilgrimage demand period,21.3928086,39.8704187,0.0,False,True,False,True,False,False,False,False,True,False,False
Al Rayyan Azizia Hotel,-0.08224072129545623,1.0903433486825478,-0.35306720935889263,"Lat: 21.3916917, Lng: 39.87647150000001",2026-06-10,2026-06-15,Hotels in Al Naseem Makkah,Peak pilgrimage demand period,21.3916917,39.87647150000001,0.0,False,True,False,True,False,False,False,False,True,False,False
"فندق ديار المشاعر "" الهداية """,-0.08224072129545623,0.21141931320954838,-0.32442509089157284,"Lat: 21.390299, Lng: 39.8779608",2026-06-10,2026-06-15,Hotels in Al Naseem Makkah,Peak pilgrimage demand period,21.390299,39.8779608,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق وقف عبد القادر أحمد نصير بالعزيزية,-0.08224072129545623,-1.3266977488682032,-0.34083569969313326,"Lat: 21.392854099999997, Lng: 39.8803711",2026-06-10,2026-06-15,Hotels in Al Naseem Makkah,Peak pilgrimage demand period,21.3928541,39.8803711,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق سمو المجد,-0.08224072129545623,0.8706123398142984,-0.33094856271331113,"Lat: 21.3956372, Lng: 39.8763655",2026-06-10,2026-06-15,Hotels in Al Naseem Makkah,Peak pilgrimage demand period,21.3956372,39.8763655,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق بودل اجياد مكة,-0.08224072129545623,0.21141931320954838,-0.31678039735047325,"Lat: 21.400863599999997, Lng: 39.832756499999995",2026-06-10,2026-06-15,Hotels in Kudai Makkah,Peak pilgrimage demand period,21.4008636,39.8327565,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق لمار اجياد الاول برج ب,-0.08224072129545623,-0.667504722263453,0.007354608792148892,"Lat: 21.4010023, Lng: 39.8308562",2026-06-10,2026-06-15,Hotels in Kudai Makkah,Peak pilgrimage demand period,21.4010023,39.8308562,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق البيرق,-0.08224072129545623,-0.22804270452695236,-0.2588845849325458,"Lat: 21.3866037, Lng: 39.8241008",2026-06-10,2026-06-15,Hotels in Kudai Makkah,Peak pilgrimage demand period,21.3866037,39.8241008,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق الجود,-0.08224072129545623,-0.008311695658702966,-0.2439009855919906,"Lat: 21.3839604, Lng: 39.8264291",2026-06-10,2026-06-15,Hotels in Kudai Makkah,Peak pilgrimage demand period,21.3839604,39.8264291,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق الجاد كدي,-0.08224072129545623,0.43115032207779774,-0.333394864646463,"Lat: 21.3854851, Lng: 39.8310764",2026-06-10,2026-06-15,Hotels in Kudai Makkah,Peak pilgrimage demand period,21.3854851,39.8310764,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق رحاب المروة,-0.08224072129545623,-0.4477737133952027,-0.3001659300544835,"Lat: 21.4039678, Lng: 39.8305991",2026-06-10,2026-06-15,Hotels in Kudai Makkah,Peak pilgrimage demand period,21.4039678,39.8305991,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق أبراج القصواء,-0.08224072129545623,-0.4477737133952027,-0.2123029189554457,"Lat: 21.4065074, Lng: 39.8300895",2026-06-10,2026-06-15,Hotels in Kudai Makkah,Peak pilgrimage demand period,21.4065074,39.8300895,0.0,False,True,False,True,False,False,False,False,True,False,False
Lamar Ajyad First Tower A Hotel فندق لمار اجياد الاول برج أ,-0.08224072129545623,-0.4477737133952027,-0.25980194815747776,"Lat: 21.4008955, Lng: 39.8307664",2026-06-10,2026-06-15,Hotels in Kudai Makkah,Peak pilgrimage demand period,21.4008955,39.8307664,0.0,False,True,False,True,False,False,False,False,True,False,False
Al Olayan Palace Hotel,-0.08224072129545623,-0.4477737133952027,-0.11343154915722446,"Lat: 21.4064419, Lng: 39.830307",2026-06-10,2026-06-15,Hotels in Kudai Makkah,Peak pilgrimage demand period,21.4064419,39.830307,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق روابي السلام,-0.08224072129545623,-0.8872357311317024,-0.23340227312888054,"Lat: 21.4062917, Lng: 39.8336158",2026-06-10,2026-06-15,Hotels in Kudai Makkah,Peak pilgrimage demand period,21.4062917,39.8336158,0.0,False,True,False,True,False,False,False,False,True,False,False
MASARAT ROYAL HOTEL فندق مسارات رويال,-0.08224072129545623,-0.4477737133952027,-0.31892091154198116,"Lat: 21.3866716, Lng: 39.8265489",2026-06-10,2026-06-15,Hotels in Kudai Makkah,Peak pilgrimage demand period,21.3866716,39.8265489,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق درنف المسك,-0.08224072129545623,0.21141931320954838,-0.25164760838030487,"Lat: 21.400835, Lng: 39.832836",2026-06-10,2026-06-15,Hotels in Kudai Makkah,Peak pilgrimage demand period,21.400835,39.832836,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق أراك أجياد السعوديه,-0.08224072129545623,-0.667504722263453,-0.22636915507106892,"Lat: 21.404713299999997, Lng: 39.8304889",2026-06-10,2026-06-15,Hotels in Kudai Makkah,Peak pilgrimage demand period,21.4047133,39.8304889,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق لؤلؤة اجياد ٢,-0.08224072129545623,-0.8872357311317024,-0.3439955063567878,"Lat: 21.406632, Lng: 39.8329087",2026-06-10,2026-06-15,Hotels in Kudai Makkah,Peak pilgrimage demand period,21.406632,39.8329087,0.0,False,True,False,True,False,False,False,False,True,False,False
الشرفات مكة,-0.08224072129545623,-1.5464287577364535,-0.2894633590969441,"Lat: 21.4021126, Lng: 39.8323853",2026-06-10,2026-06-15,Hotels in Kudai Makkah,Peak pilgrimage demand period,21.4021126,39.8323853,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق سيف بلص 3 من اورفانا,-0.08224072129545623,1.3100743575507992,-0.29384631672717454,"Lat: 21.4079131, Lng: 39.8342902",2026-06-10,2026-06-15,Hotels in Kudai Makkah,Peak pilgrimage demand period,21.4079131,39.8342902,0.0,False,True,False,True,False,False,False,False,True,False,False
OYO 473 Rasiyat Al Safa Hotel,-0.08224072129545623,1.9692673841555492,-0.35367878484218057,"Lat: 21.435699, Lng: 39.819148999999996",2026-06-10,2026-06-15,Hotels in Jarwal Makkah,Peak pilgrimage demand period,21.435699,39.819149,0.0,False,True,False,True,False,False,False,False,True,False,False
Zaayir jarwal,-0.08224072129545623,1.7495363752872999,-0.35316913860610727,"Lat: 21.4344721, Lng: 39.8143489",2026-06-10,2026-06-15,Hotels in Jarwal Makkah,Peak pilgrimage demand period,21.4344721,39.8143489,0.0,False,True,False,True,False,False,False,False,True,False,False
رمادا زاد التيسير,-0.08224072129545623,-0.22804270452695236,-0.2452260658057812,"Lat: 21.4274988, Lng: 39.8146287",2026-06-10,2026-06-15,Hotels in Jarwal Makkah,Peak pilgrimage demand period,21.4274988,39.8146287,0.0,False,True,False,True,False,False,False,False,True,False,False
NOOR AL HIJAZ,-0.08224072129545623,1.9692673841555492,-0.3533729971005366,"Lat: 21.427078599999998, Lng: 39.8176002",2026-06-10,2026-06-15,Hotels in Jarwal Makkah,Peak pilgrimage demand period,21.4270786,39.8176002,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق راسيات الصفا,-0.08224072129545623,-0.667504722263453,-0.34348586012071447,"Lat: 21.434697999999997, Lng: 39.8186179",2026-06-10,2026-06-15,Hotels in Jarwal Makkah,Peak pilgrimage demand period,21.434698,39.8186179,0.0,False,True,False,True,False,False,False,False,True,False,False
درة الأحباب,-0.08224072129545623,-0.667504722263453,-0.339102902490484,"Lat: 21.4350136, Lng: 39.820754",2026-06-10,2026-06-15,Hotels in Jarwal Makkah,Peak pilgrimage demand period,21.4350136,39.820754,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق تاج بارك,-0.08224072129545623,-0.008311695658702966,-0.21179327271937237,"Lat: 21.4280818, Lng: 39.8151713",2026-06-10,2026-06-15,Hotels in Jarwal Makkah,Peak pilgrimage demand period,21.4280818,39.8151713,0.0,False,True,False,True,False,False,False,False,True,False,False
Hotel Alam Al Haya فندق عالم الحیاۃ الفندقية,-0.08224072129545623,-1.1069667399999528,-0.35143634140345803,"Lat: 21.428009199999998, Lng: 39.816027",2026-06-10,2026-06-15,Hotels in Jarwal Makkah,Peak pilgrimage demand period,21.4280092,39.816027,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق اركان البيت جرول,-0.08224072129545623,-0.22804270452695236,-0.3504170489313114,"Lat: 21.4354443, Lng: 39.8158695",2026-06-10,2026-06-15,Hotels in Jarwal Makkah,Peak pilgrimage demand period,21.4354443,39.8158695,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق جوهرة قريش 1,-0.08224072129545623,-0.22804270452695236,-0.3486842517286622,"Lat: 21.426438599999997, Lng: 39.8144639",2026-06-10,2026-06-15,Hotels in Jarwal Makkah,Peak pilgrimage demand period,21.4264386,39.8144639,0.0,False,True,False,True,False,False,False,False,True,False,False
Maysan el safa hotel,-0.08224072129545623,-1.766159766604704,-0.35194598763953133,"Lat: 21.429445200000004, Lng: 39.8175483",2026-06-10,2026-06-15,Hotels in Jarwal Makkah,Peak pilgrimage demand period,21.429445200000004,39.8175483,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق ديار الضيافة,-0.08224072129545623,-1.1069667399999528,-0.3080144820900124,"Lat: 21.4338156, Lng: 39.8147102",2026-06-10,2026-06-15,Hotels in Jarwal Makkah,Peak pilgrimage demand period,21.4338156,39.8147102,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق وردة الوفاء,-0.08224072129545623,-1.1069667399999528,-0.3164746096088293,"Lat: 21.4274411, Lng: 39.816482199999996",2026-06-10,2026-06-15,Hotels in Jarwal Makkah,Peak pilgrimage demand period,21.4274411,39.8164822,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق ديار الرشد,-0.08224072129545623,-0.008311695658702966,-0.3191247700364105,"Lat: 21.4358751, Lng: 39.8196339",2026-06-10,2026-06-15,Hotels in Jarwal Makkah,Peak pilgrimage demand period,21.4358751,39.8196339,0.0,False,True,False,True,False,False,False,False,True,False,False
Nawazi Watheer Hotel,-0.08224072129545623,-0.667504722263453,0.10276038418507165,"Lat: 21.4289591, Lng: 39.8164879",2026-06-10,2026-06-15,Hotels in Jarwal Makkah,Peak pilgrimage demand period,21.4289591,39.8164879,0.0,False,True,False,True,False,False,False,False,True,False,False
دار الهدى جرول,-0.08224072129545623,-1.1069667399999528,-0.3431800723790705,"Lat: 21.4344449, Lng: 39.8177751",2026-06-10,2026-06-15,Hotels in Jarwal Makkah,Peak pilgrimage demand period,21.4344449,39.8177751,0.0,False,True,False,True,False,False,False,False,True,False,False
البستان الماسي,-0.08224072129545623,-0.667504722263453,-0.18753411188228306,"Lat: 21.4240322, Lng: 39.8130493",2026-06-10,2026-06-15,Hotels in Jarwal Makkah,Peak pilgrimage demand period,21.4240322,39.8130493,0.0,False,True,False,True,False,False,False,False,True,False,False
Jawar Al Taiba Suites,-0.06699985015185274,0.43115032207779774,-0.352047916886746,"Lat: 24.4904922, Lng: 39.6316468",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.4904922,39.6316468,0.0,True,False,False,True,False,False,False,False,True,False,False
شقق دخيل بن نقا بن شنيشيل الرحيلي للشقق المخدومة - Large Double Room,-0.15906715338668198,1.5298053664190485,-0.35306720935889263,"Lat: 24.457290649414062, Lng: 39.58855056762695",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.457290649414062,39.58855056762695,0.0,True,False,False,True,False,False,False,True,False,False,False
Yaqoot Al Madina Suites,-0.09561536331943479,-0.008311695658702966,-0.3420588506597092,"Lat: 24.464860916137695, Lng: 39.64215850830078",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.46486091613769,39.64215850830078,0.0,True,False,False,True,False,False,False,False,True,False,False
Hafawah Suites - King Studio,-0.10183612705151786,1.3100743575507992,-0.35306720935889263,"Lat: 24.486530303955078, Lng: 39.64794921875",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.48653030395508,39.64794921875,0.0,True,False,False,True,False,False,False,False,True,False,False
ان طيبة,-0.25548899123396934,-1.5464287577364535,-0.3278906852968713,"Lat: 24.4452329, Lng: 39.6114606",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.4452329,39.6114606,0.0,True,False,False,True,False,False,False,True,False,False,False
فندق ارتال طيبة,-0.1522243132813906,-0.667504722263453,0.06168289755756324,"Lat: 24.4596911, Lng: 39.619664",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.4596911,39.619664,0.0,True,False,False,True,False,False,False,True,False,False,False
فندق تلاق,-0.20261249951126337,0.8706123398142984,-0.3203479210029864,"Lat: 24.488919799999998, Lng: 39.5220243",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.4889198,39.5220243,0.0,True,False,False,True,False,False,False,True,False,False,False
جناح واسع بقرب المسجد النبوي 104 دخول ذاتي,-0.23558254729130357,-0.008311695658702966,-0.3538826433366099,"Lat: 24.486480712890625, Lng: 39.60649108886719",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.486480712890625,39.60649108886719,0.0,True,False,False,True,False,False,False,True,False,False,False
Taibah Apartment,-0.16590999349197333,1.0903433486825478,-0.35062090742574076,"Lat: 24.481027603149414, Lng: 39.64333724975586",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.48102760314941,39.64333724975586,0.0,True,False,False,True,False,False,False,True,False,False,False
فندق اجيال المدينة 3 Ajyal al madinah hotel,-0.1739969863436813,-1.1069667399999528,-0.3380836100183374,"Lat: 24.4922276, Lng: 39.610862399999995",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.4922276,39.6108624,0.0,True,False,False,True,False,False,False,True,False,False,False
Hafawa Suites - أجنحة حفاوة,-0.15906715338668198,0.21141931320954838,-0.013540886886856625,"Lat: 24.4865125, Lng: 39.6478537",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.4865125,39.6478537,0.0,True,False,False,True,False,False,False,True,False,False,False
ديار سلطانة تأجير شهري وسنوي,-0.21380987422901288,0.21141931320954838,-0.31973634551969843,"Lat: 24.489819999999998, Lng: 39.5749445",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.48982,39.5749445,0.0,True,False,False,True,False,False,False,True,False,False,False
فندق زمزم بولمان المدينة,-0.08224072129545623,1.0903433486825478,3.422188248977724,"Lat: 24.464482999999998, Lng: 39.611374999999995",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.464483,39.611375,0.0,True,False,False,True,False,False,False,False,True,False,False
فندق راسيا,-0.05580247543410324,1.3100743575507992,-0.3034276659653527,"Lat: 24.4549885, Lng: 39.6192949",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.4549885,39.6192949,0.0,True,False,False,True,False,False,False,False,True,False,False
أجنحة طيبة المدينة,0.418841797323834,-0.4477737133952027,0.14842468693723979,"Lat: 24.471771699999998, Lng: 39.610177799999995",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.4717717,39.6101778,0.0,True,False,False,True,False,False,False,False,False,True,False
فندق غسن ( طريق الملك عبدالعزيز ),-0.11241142539605906,0.650881330946049,-0.3353315203435416,"Lat: 24.468735499999998, Lng: 39.641264799999995",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.4687355,39.6412648,0.0,True,False,False,True,False,False,False,False,True,False,False
الاورفلي للوحدات السكنية,-0.17586321546330622,0.650881330946049,-0.34899003947030616,"Lat: 24.4814914, Lng: 39.5699307",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.4814914,39.5699307,0.0,True,False,False,True,False,False,False,True,False,False,False
دبل تري من هيلتون بوابة المدينة,0.2222656633900094,0.650881330946049,-0.3191247700364105,"Lat: 24.471865299999997, Lng: 39.698144899999996",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.4718653,39.6981449,0.0,True,False,False,True,False,False,False,False,False,True,False
شقق زوايا الماسية العوالي Zawya Almasia Hotel,-0.11303350176926735,0.8706123398142984,-0.3203479210029864,"Lat: 24.4495625, Lng: 39.62943750000001",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.4495625,39.62943750000001,0.0,True,False,False,True,False,False,False,False,True,False,False
فندق لفيف,-0.07073230839110257,0.650881330946049,-0.29690419414361435,"Lat: 24.4624103, Lng: 39.6566225",2026-06-10,2026-06-15,Hotels in Madinah,Peak pilgrimage demand period,24.4624103,39.6566225,0.0,True,False,False,True,False,False,False,False,True,False,False
كراون بلازا المدينة,0.1793423936386363,0.8706123398142984,0.792821387828327,"Lat: 24.4639296, Lng: 39.6101601",2026-06-10,2026-06-15,Hotels near Al Masjid an Nabawi,Peak pilgrimage demand period,24.4639296,39.6101601,0.0,False,True,False,True,False,False,False,False,False,True,False
فندق رحاب النور,-0.08224072129545623,-0.667504722263453,-0.2834495335112791,"Lat: 24.4652867, Lng: 39.609366699999995",2026-06-10,2026-06-15,Hotels near Al Masjid an Nabawi,Peak pilgrimage demand period,24.4652867,39.6093667,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق المدينة الذهبي,-0.08224072129545623,-1.1069667399999528,-0.23207719291508994,"Lat: 24.465319899999997, Lng: 39.6098777",2026-06-10,2026-06-15,Hotels near Al Masjid an Nabawi,Peak pilgrimage demand period,24.4653199,39.6098777,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق ون إن,-0.08224072129545623,-0.667504722263453,-0.2531765470885248,"Lat: 24.465322, Lng: 39.609325999999996",2026-06-10,2026-06-15,Hotels near Al Masjid an Nabawi,Peak pilgrimage demand period,24.465322,39.609326,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق الحياه بلازا,-0.08224072129545623,-1.3266977488682032,-0.18101064006054474,"Lat: 24.4649212, Lng: 39.6088065",2026-06-10,2026-06-15,Hotels near Al Masjid an Nabawi,Peak pilgrimage demand period,24.4649212,39.6088065,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق فيو المدينه,-0.08224072129545623,1.3100743575507992,-0.18202993253269137,"Lat: 24.4643496, Lng: 39.6129471",2026-06-10,2026-06-15,Hotels near Al Masjid an Nabawi,Peak pilgrimage demand period,24.4643496,39.6129471,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق ميراج السلام,-0.08224072129545623,-0.4477737133952027,0.04639351047536408,"Lat: 24.467095699999998, Lng: 39.6056144",2026-06-10,2026-06-15,Hotels near Al Masjid an Nabawi,Peak pilgrimage demand period,24.4670957,39.6056144,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق دار التقوى,-0.08224072129545623,0.650881330946049,0.7594905239891329,"Lat: 24.47122, Lng: 39.6119014",2026-06-10,2026-06-15,Hotels near Al Masjid an Nabawi,Peak pilgrimage demand period,24.47122,39.6119014,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق نسك الإيمان,-0.08224072129545623,-0.4477737133952027,-0.32829840228573,"Lat: 24.4654176, Lng: 39.609299299999996",2026-06-10,2026-06-15,Hotels near Al Masjid an Nabawi,Peak pilgrimage demand period,24.4654176,39.6092993,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق مكارم برج المدينة,0.3927145896490851,1.5298053664190485,-0.2814109485669859,"Lat: 24.472022199999998, Lng: 39.6103928",2026-06-10,2026-06-15,Hotels near Al Masjid an Nabawi,Peak pilgrimage demand period,24.4720222,39.6103928,0.0,False,True,False,True,False,False,False,False,False,True,False
فندق ميلينيوم طيبة المدينة,-0.08224072129545623,1.0903433486825478,0.18858481033981625,"Lat: 24.4653268, Lng: 39.6067256",2026-06-10,2026-06-15,Hotels near Al Masjid an Nabawi,Peak pilgrimage demand period,24.4653268,39.6067256,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق مسك تاتش البلد روافد,-0.08224072129545623,1.0903433486825478,-0.2280000230265035,"Lat: 24.4652654, Lng: 39.60975",2026-06-10,2026-06-15,Hotels near Al Masjid an Nabawi,Peak pilgrimage demand period,24.4652654,39.60975,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق جولدن توليب شاكرين,-0.08224072129545623,-1.1069667399999528,0.055669071971898236,"Lat: 24.4651875, Lng: 39.608687499999995",2026-06-10,2026-06-15,Hotels near Al Masjid an Nabawi,Peak pilgrimage demand period,24.4651875,39.6086875,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق سكاي فيو,-0.08224072129545623,-1.766159766604704,-0.2717276700815931,"Lat: 24.4648123, Lng: 39.613969",2026-06-10,2026-06-15,Hotels near Al Masjid an Nabawi,Peak pilgrimage demand period,24.4648123,39.613969,0.0,False,True,False,True,False,False,False,False,True,False,False
دار الإيمان جراند,-0.08224072129545623,-1.1069667399999528,-0.3192266992836251,"Lat: 24.464496399999998, Lng: 39.6095016",2026-06-10,2026-06-15,Hotels near Al Masjid an Nabawi,Peak pilgrimage demand period,24.4644964,39.6095016,0.0,False,True,False,True,False,False,False,False,True,False,False
فندق فالي المدينة,-0.08224072129545623,1.0903433486825478,-0.2151569378774562,"Lat: 24.4639436, Lng: 39.6137112",2026-06-10,2026-06-15,Hotels near Al Masjid an Nabawi,Peak pilgrimage demand period,24.4639436,39.6137112,0.0,False,True,False,True,False,False,False,False,True,False,False
"Spacious building with 56 bedrooms and AC, WiFi in fabulous Madinah",0.16005802606917882,-0.008311695658702966,-0.3538826433366099,"Lat: 24.471050262451172, Lng: 39.61381149291992",2026-06-10,2026-06-15,Hotels near Al Masjid an Nabawi,Peak pilgrimage demand period,24.47105026245117,39.61381149291992,0.0,False,True,False,True,False,False,False,False,True,False,False
EZZ apartment شقق عِزّ - One-Bedroom Apartment,-0.17710736820972284,-0.008311695658702966,-0.3538826433366099,"Lat: 24.408939361572266, Lng: 39.62773132324219",2026-06-10,2026-06-15,Hotels in Central Madinah,Peak pilgrimage demand period,24.408939361572266,39.62773132324219,0.0,True,False,False,True,False,False,False,True,False,False,False
فندق تاج الايمان Taj Aleiman Hotel,-0.128585411099475,0.650881330946049,-0.3171881143393319,"Lat: 24.448663999999997, Lng: 39.602879",2026-06-10,2026-06-15,Hotels in Central Madinah,Peak pilgrimage demand period,24.448664,39.602879,0.0,True,False,False,True,False,False,False,False,True,False,False
ديار الصالحين للشقق المخدومة - Diyar AlSaliheen Serviced Apartments,-0.1615554588795152,1.3100743575507992,-0.32238650594727963,"Lat: 24.4910319, Lng: 39.6095724",2026-06-10,2026-06-15,Hotels in Central Madinah,Peak pilgrimage demand period,24.4910319,39.6095724,0.0,True,False,False,True,False,False,False,True,False,False,False
Luxury and Modern Hotel Apartments in Mudhainib - Nozol Noor 3 - Two-Bedroom Apartment,-0.13231786933872483,1.9692673841555492,-0.3518440583923167,"Lat: 24.439729690551758, Lng: 39.669898986816406",2026-06-10,2026-06-15,Hotels in Central Madinah,Peak pilgrimage demand period,24.43972969055176,39.669898986816406,0.0,True,False,False,True,False,False,False,False,True,False,False
السدرة العالية الذهبي,-0.14724770229572418,-1.1069667399999528,-0.20557558863927805,"Lat: 24.462004399999998, Lng: 39.6175365",2026-06-10,2026-06-15,Hotels in Al Haram Madinah,Peak pilgrimage demand period,24.4620044,39.6175365,0.0,True,False,False,True,False,False,False,True,False,False,False
